File ID,Vehicle 1 Manufacturer,Vehicle 1 Business Name,Vehicle 1 Year of Manufacturing,Vehicle 1 Make,Vehicle 1 Model,Location of Accident,City of Accident,County of Accident,State of Accident,ZIPCODE of Accident,Vehicle 1 was Moving,Vehicle 1 was Stopped in Traffic,Pedestrian Involved in Accident (w V1),Bicyclist involved in Accident (w V1),Any other involved entity (w V1),Number of Vehicles involved in Accident (w V1),Vehicle Damage,RB,LR1,LR2,LR3,RR1,RR2,RR3,LRP1,LRP2,LRP3,LRP4,RRP1,RRP2,RRP3,RRP4,FDS1,FDS2,FDS3,FDS4,FPS1,FPS2,FPS3,FPS4,LFC1,LFC2,LFC3,RFC1,RFC2,RFC3,FB,Vehicle 2 Model,Vehicle 2 Year of Manufacturing,Vehicle 2 was Moving,Vehicle 2 was Stopped in Traffic,Pedestrian Involved in Accident (w V2),Bicyclist involved in Accident (w V2),Any other involved entity (w V2),Number of Vehicles involved in Accident (w V2),Car Mode,Weather Vehicle 1,Weather Vehicle 2,Lighting Vehicle 1,Lighting Vehicle 2,Roadway Surface Vehicle 1,Roadway Surface Vehicle 2,Roadway Conditions Vehicle 1,Roadway Conditions Vehicle 2,Movement Preceding Collision Vehicle 1,Movement Preceding Collision Vehicle 2,Type of Collison Vehicle 1,Type of Collison Vehicle 2,Other Factors
pony-ai-collision-report-may-30-2020.pdf,"Pony.ai, Inc.",Pony.ai,2019,Hyundai,KONA,Corner of Harvard and Barranca,Irvine,Orange County,CA,92606,N/A,/#20,N/A,N/A,N/A,2,"Pony.ai, Inc.",/Yes,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ford Mustang,2011,/#20,N/A,N/A,N/A,N/A,1,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Head-On,N/A
waymo-collision-report-march-10-2020.pdf,Waymo LLC,Waymo LLC,2017,Chrysler,Pacifica,Whisman Station Drive at Central Expressway,Mountain View,Santa Clara,CA,94043,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda Odyssey,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Other,Rear End,N/A
waymo-collision-report-january-28-2020.pdf,Waymo LLC,Waymo LLC,2017,Chrysler,Pacifica,Oro Way at Space Park Way,Mountain View,Santa Clara,CA,94043,/#20,N/A,N/A,N/A,N/A,1,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Cloudy,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,Reduced Roadway Width,No unusual conditions,Making Right Turn,Other,Side Swipe,Other,N/A
cruise-collision-report-january-12-2020.pdf,Cruise LLC,Cruise,2020,Chevrolet,Bolt,/#20,N/A,N/A,N/A,Median Curb,1,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Conventional Mode,Clear,Wind,Daylight,Dark w Non-functioning Street-lights,Dark,Slippery,No unusual conditions,No unusual conditions,Making Left Turn,Other,Hit Object,Other,N/A
cruise-collision-report-june-1-2020.pdf,Cruise LLC,Cruise,2020,Chevrolet,Bolt,Mission St. and 10th St.,San Francisco,San Francisco,CA,94103,N/A,/#20,N/A,N/A,N/A,2,Cruise LLC,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chevrolet Astro,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
waymo-collision-report-january-7-2020.pdf,Waymo LLC,Waymo LLC,2017,Chrysler,Pacifica,Nita Avenue and San Antonio Road,Palo Alto,Santa Clara,CA,94306,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,/Yes,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chevrolet,N/A,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
collision-report-zoox-january-13-2020.pdf,Zoox Inc.,Zoox,2016,Toyota,Highlander,Mason St. and Sutter St.,San Francisco,San Francisco,CA,94108,N/A,/#20,N/A,N/A,Car,2,Zoox Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Toyota Camry,2011,/#20,N/A,N/A,N/A,Car,2,Conventional Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
collision-report-zoox-january-8-2020.pdf,Zoox Inc.,Zoox,2016,Toyota,Highlander,Green St. and Grant St. ,San Francisco,San Francisco,CA,94133,N/A,/#20,N/A,N/A,Car,2,Zoox Inc.,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,BMW 328ci,2000,/#20,N/A,N/A,N/A,Car,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Backing,Other,Rear End,N/A
aurora-innovation-collision-report-january-14-2020.pdf,"Aurora Innovation, Inc.",Aurora,2017,Lincoln,MKZ,Lafayette St. and Benton St.,Santa Clara,Santa Clara,CA,95050,N/A,/#20,N/A,N/A,N/A,2,"Aurora Innovation, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Jeep Wrangler,1995,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Slippery,Slippery,No unusual conditions,No unusual conditions,Stopped,Passing other Vehicle,Rear End,Head-On,CVC Sections Not Violated
zoox_08202.pdf,Zoox Inc.,Zoox Inc.,2019,Toyota,Highlander,Howard St between Moss & Russ Street,San Francisco,San Francisco,CA,94103,N/A,N/A,N/A,N/A,Parked,2,Zoox Inc.,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mazda,2016,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Parking,Parking Manuever,Other,Rear End,N/A
waymo-collision-report-june-15-2020.pdf,Waymo LLC,Waymo LLC,2017,Chrysler,Pacifica,Alma Street at Alma Village Circle,Palo Alto,Santa Clara,CA,94306,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dodge Dakota,2001,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
cruise-collision-report-february-5-2020.pdf,Cruise LLC,Cruise,2020,Cheverolet,Bolt,901 Jones St,San Francisco,San Francisco,CA,94109,N/A,/#20,N/A,N/A,N/A,2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lexus,2002,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
cruise-collision-report-january-25-2020.pdf,Cruise LLC,Cruise,2020,Chevrolet,Bolt,4307 24th St,San Francisco,San Francisco,CA,94114,/#20,N/A,N/A,N/A,N/A,2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Audi,2007,N/A,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Backing,Parking,Other,Other,N/A
waymo-collision-report-february-14-2020.pdf,Waymo LLC,Waymo LLC,2017,Chrysler,Pacifica,Park Drive at Miramonte Avenue,Mountain View,Santa Clara,CA,94040,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda Odyssey,2008,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dusk/Dawn,Dusk/Dawn,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,N/A
cruise-collision-report-january-2-2020.pdf,Cruise LLC,Cruise,2020,Chevrolet,Bolt,Clement St between 24th Ave and 25th Ave,San Francisco,San Francisco,CA,94121,N/A,/#20,N/A,N/A,N/A,2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,Econoline,1998,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Parking,Parking Manuever,Other,Head-On,N/A
cruise-collision-report-january-29-2020.pdf,Cruise LLC,Cruise,2020,Chevrolet,Bolt,1170 Columbus Av,San Francisco,San Francisco,CA,94133,/#20,N/A,N/A,N/A,N/A,2,Cruise LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Honda,2015,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Rear End,Other,N/A
waymo-collision-report-february-26-2020.pdf,Waymo LLC,Waymo LLC,2017,Chrysler,Pacifica,Central Expressway and Shoreline Boulevard,Mountain View,Santa Clara,CA,94043,N/A,/#20,N/A,N/A,N/A,2,Waymo LLC,/Yes,/Yes,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mercedes-Benz C300,2019,/#20,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Stopped,Proceeding Straight,Other,Rear End,Entering/Leaving Traffic
cruise-collision-report-february-9-2020.pdf,Cruise LLC,Cruise,2020,Chevrolet,Bolt,Sickles Ave and Mission St,San Francisco,San Francisco,CA,94112,N/A,/#20,N/A,N/A,N/A,2,Cruise LLC,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Lexus,2010,/#20,N/A,N/A,N/A,N/A,2,Autonomous Mode,Clear,Clear,Dark w Street-lights,Dark w Street-lights,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Proceeding Straight,Other,Rear End,N/A
zoox-collision-report-february-21-2020.pdf,Zoox Inc.,Zoox,2016,Toyota,Highlander,California St and Mason Street,San Francisco,San Francisco,CA,94108,/#20,N/A,N/A,N/A,car,2,Zoox Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,Kia Soul Sport,2011,/#20,N/A,N/A,N/A,car,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Making Left Turn,Backing,Head-On,Rear End,N/A
waymo-collision-report-february-12-2020.pdf,Waymo LLC,Waymo LLC,2017,Chrysler,Pacifica,2042 Midvale Ave.,Los Angeles,Los Angeles,CA,90025,/#20,N/A,N/A,N/A,N/A,2,Waymo LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,/Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Chevrolet Equinox,2019,N/A,N/A,N/A,N/A,N/A,2,Conventional Mode,Clear,Clear,Daylight,Daylight,Dark,Dark,No unusual conditions,No unusual conditions,Proceeding Straight,Parking,Side Swipe,Other,N/A
